name,recclass,mass (g),fall,year,reclat,reclong
Meteorite Hills 00614,L5,81.89,Found,2000,-79.68333,155.75
Meteorite Hills 00615,H6,166.85,Found,2000,-79.68333,155.75
Meteorite Hills 00616,LL6,97.51,Found,2000,-79.68333,155.75
Meteorite Hills 00617,LL6,114.01,Found,2000,-79.68333,155.75
Meteorite Hills 00618,L5,67.12,Found,2000,-79.68333,155.75
Meteorite Hills 00619,H6,71.18,Found,2000,-79.68333,155.75
Meteorite Hills 00620,H6,125.21,Found,2000,-79.68333,155.75
Meteorite Hills 00621,L3.6,88.84,Found,2000,-79.68333,155.75
Meteorite Hills 00622,LL5,87.65,Found,2000,-79.68333,155.75
Meteorite Hills 00623,L6,52.57,Found,2000,-79.68333,155.75
Meteorite Hills 00624,L5,103.91,Found,2000,-79.68333,155.75
Meteorite Hills 00625,H6,106.49,Found,2000,-79.68333,155.75
Meteorite Hills 00626,H6,100.78,Found,2000,-79.68333,155.75
Meteorite Hills 00627,LL5,80.74,Found,2000,-79.68333,155.75
Meteorite Hills 00628,H6,40.72,Found,2000,-79.68333,155.75
Meteorite Hills 00629,LL6,17.64,Found,2000,-79.68333,155.75
Meteorite Hills 00630,CM2,10.8,Found,2000,-79.68333,155.75
Meteorite Hills 00631,L5,5.82,Found,2000,-79.68333,155.75
Meteorite Hills 00632,CM2,9.08,Found,2000,-79.68333,155.75
Meteorite Hills 00633,CM2,20.44,Found,2000,-79.68333,155.75
Meteorite Hills 00634,CV3,3.06,Found,2000,-79.68333,155.75
Meteorite Hills 00635,CM2,2.27,Found,2000,-79.68333,155.75
Meteorite Hills 00636,EH4,2.51,Found,2000,-79.68333,155.75
Meteorite Hills 00637,L4,7.23,Found,2000,-79.68333,155.75
Meteorite Hills 00638,LL6,7.5,Found,2000,-79.68333,155.75
Meteorite Hills 00639,CM2,13.43,Found,2000,-79.68333,155.75
Meteorite Hills 00640,L5,3.53,Found,2000,-79.68333,155.75
Meteorite Hills 00641,L5,27.08,Found,2000,-79.68333,155.75
Meteorite Hills 00642,LL6,47.82,Found,2000,-79.68333,155.75
Meteorite Hills 00643,LL6,30.68,Found,2000,-79.68333,155.75
Meteorite Hills 00644,LL6,55.1,Found,2000,-79.68333,155.75
Meteorite Hills 00645,L5,27.43,Found,2000,-79.68333,155.75
Meteorite Hills 00646,LL6,34.76,Found,2000,-79.68333,155.75
Meteorite Hills 00647,LL6,55.93,Found,2000,-79.68333,155.75
Meteorite Hills 00648,L6,20.42,Found,2000,-79.68333,155.75
Meteorite Hills 00649,LL6,20.58,Found,2000,-79.68333,155.75
Meteorite Hills 00650,H6,34.24,Found,2000,-79.68333,155.75
Meteorite Hills 00651,LL6,38.48,Found,2000,-79.68333,155.75
Meteorite Hills 00652,LL6,16.24,Found,2000,-79.68333,155.75
Meteorite Hills 00653,L5,16.99,Found,2000,-79.68333,155.75
Meteorite Hills 00654,H6,40.48,Found,2000,-79.68333,155.75
Meteorite Hills 00655,L6,43.11,Found,2000,-79.68333,155.75
Meteorite Hills 00656,L5,32.82,Found,2000,-79.68333,155.75
Meteorite Hills 00657,L5,38.93,Found,2000,-79.68333,155.75
Meteorite Hills 00658,L6,46.42,Found,2000,-79.68333,155.75
Meteorite Hills 00659,L6,40.38,Found,2000,-79.68333,155.75
Meteorite Hills 00660,L4,33.8,Found,2000,-79.68333,155.75
Meteorite Hills 00661,H6,19.44,Found,2000,-79.68333,155.75
Meteorite Hills 00662,H6,45.14,Found,2000,-79.68333,155.75
Meteorite Hills 00663,L5,15.62,Found,2000,-79.68333,155.75
Meteorite Hills 00664,L4,16.67,Found,2000,-79.68333,155.75
Meteorite Hills 00665,LL6,30.04,Found,2000,-79.68333,155.75
Meteorite Hills 00666,L5,15.03,Found,2000,-79.68333,155.75
Meteorite Hills 00667,LL6,22.1,Found,2000,-79.68333,159.75
Meteorite Hills 00668,LL6,6.6,Found,2000,-79.68333,159.75
Meteorite Hills 00669,H6,14.3,Found,2000,-79.68333,159.75
Meteorite Hills 00670,L6,21.94,Found,2000,-79.68333,155.75
Meteorite Hills 00671,H6,12.5,Found,2000,-79.68333,155.75
Meteorite Hills 00672,L6,6.82,Found,2000,-79.68333,155.75
Meteorite Hills 00673,L6,26.07,Found,2000,-79.68333,155.75
Meteorite Hills 00674,LL6,46.63,Found,2000,-79.68333,155.75
Meteorite Hills 00675,LL6,16.22,Found,2000,-79.68333,155.75
Meteorite Hills 00676,L6,13.43,Found,2000,-79.68333,155.75
Meteorite Hills 00677,L5,34.28,Found,2000,-79.68333,155.75
Meteorite Hills 00678,L6,27.83,Found,2000,-79.68333,155.75
Meteorite Hills 00679,L6,23.87,Found,2000,-79.68333,155.75
Meteorite Hills 00680,LL5,22.34,Found,2000,-79.68333,155.75
Meteorite Hills 00681,L5,22.54,Found,2000,-79.68333,155.75
Meteorite Hills 00682,L6,31.42,Found,2000,-79.68333,155.75
Meteorite Hills 00683,H5,15.35,Found,2000,-79.68333,155.75
Meteorite Hills 00684,L5,14.9,Found,2000,-79.68333,155.75
Meteorite Hills 00685,L6,14.88,Found,2000,-79.68333,155.75
Meteorite Hills 00686,LL6,23.14,Found,2000,-79.68333,155.75
Meteorite Hills 00687,L6,4.59,Found,2000,-79.68333,155.75
Meteorite Hills 00688,L6,7.28,Found,2000,-79.68333,155.75
Meteorite Hills 00689,L6,7.03,Found,2000,-79.68333,155.75
Meteorite Hills 00690,L6,47.65,Found,2000,-79.68333,155.75
Meteorite Hills 00691,L6,37.59,Found,2000,-79.68333,155.75
Meteorite Hills 00692,LL6,7.29,Found,2000,-79.68333,155.75
Meteorite Hills 00693,L6,15.23,Found,2000,-79.68333,155.75
Meteorite Hills 00694,CO3.6,15.87,Found,2000,-79.68333,155.75
Meteorite Hills 00695,L6,20.24,Found,2000,-79.68333,155.75
Meteorite Hills 00696,H6,51.19,Found,2000,-79.68333,155.75
Meteorite Hills 00697,L6,24.55,Found,2000,-79.68333,155.75
Meteorite Hills 00698,LL6,14.37,Found,2000,-79.68333,155.75
Meteorite Hills 00699,L5,56.36,Found,2000,-79.68333,155.75
Meteorite Hills 00700,H6,54,Found,2000,-79.68333,159.75
Meteorite Hills 00701,L5,15,Found,2000,-79.68333,159.75
Meteorite Hills 00702,H6,43,Found,2000,-79.68333,159.75
Meteorite Hills 00703,H5,32.1,Found,2000,-79.68333,159.75
Meteorite Hills 00704,LL5,5.3,Found,2000,-79.68333,159.75
Meteorite Hills 00705,L6,6.6,Found,2000,-79.68333,159.75
Meteorite Hills 00706,L5,12.4,Found,2000,-79.68333,159.75
Meteorite Hills 00707,L4,15.2,Found,2000,-79.68333,159.75
Meteorite Hills 00708,LL6,20.5,Found,2000,-79.68333,159.75
Meteorite Hills 00709,"Iron, IIIAB",6.8,Found,2000,-79.68333,155.75
Meteorite Hills 00710,L5,16.9,Found,2000,-79.68333,159.75
Meteorite Hills 00711,CO3,17,Found,2000,-79.68333,159.75
Meteorite Hills 00712,H6,12,Found,2000,-79.68333,159.75
Meteorite Hills 00713,H6,14.1,Found,2000,-79.68333,159.75
Meteorite Hills 00714,H6,32.5,Found,2000,-79.68333,159.75
Meteorite Hills 00715,H6,35.2,Found,2000,-79.68333,159.75
Meteorite Hills 00716,LL6,6,Found,2000,-79.68333,159.75
Meteorite Hills 00717,L5,26.1,Found,2000,-79.68333,159.75
Meteorite Hills 00718,H6,28.4,Found,2000,-79.68333,159.75
Meteorite Hills 00719,LL6,36.9,Found,2000,-79.68333,159.75
Meteorite Hills 00720,LL6,34.07,Found,2000,-79.68333,155.75
Meteorite Hills 00721,H5,17.27,Found,2000,-79.68333,155.75
Meteorite Hills 00722,H5,25.57,Found,2000,-79.68333,155.75
Meteorite Hills 00723,LL6,27.56,Found,2000,-79.68333,155.75
Meteorite Hills 00724,"Iron, IIIAB",3.32,Found,2000,-79.68333,155.75
Meteorite Hills 00725,H5,41.75,Found,2000,-79.68333,155.75
Meteorite Hills 00726,"Iron, IIIAB",3.14,Found,2000,-79.68333,155.75
Meteorite Hills 00727,H6,13.24,Found,2000,-79.68333,155.75
Meteorite Hills 00728,LL5,9.37,Found,2000,-79.68333,155.75
Meteorite Hills 00729,L5,2.61,Found,2000,-79.68333,155.75
Meteorite Hills 00730,L5,15.29,Found,2000,-79.68333,155.75
Meteorite Hills 00731,L5,13.4,Found,2000,-79.68333,155.75
Meteorite Hills 00732,H6,4.09,Found,2000,-79.68333,155.75
Meteorite Hills 00733,L4,8.97,Found,2000,-79.68333,155.75
Meteorite Hills 00734,LL6,19.39,Found,2000,-79.68333,155.75
Meteorite Hills 00735,L5,3.45,Found,2000,-79.68333,155.75
Meteorite Hills 00736,LL6,7.3,Found,2000,-79.68333,155.75
Meteorite Hills 00737,CO3.6,23.24,Found,2000,-79.68333,155.75
Meteorite Hills 00738,H5,36.37,Found,2000,-79.68333,155.75
Meteorite Hills 00739,CK4,9.21,Found,2000,-79.68333,155.75
Meteorite Hills 00740,L5,27.18,Found,2000,-79.68333,155.75
Meteorite Hills 00741,LL6,44.84,Found,2000,-79.68333,155.75
Meteorite Hills 00742,CV3,1.19,Found,2000,-79.68333,155.75
Meteorite Hills 00743,L5,9.39,Found,2000,-79.68333,155.75
Meteorite Hills 00744,LL6,4.61,Found,2000,-79.68333,155.75
Meteorite Hills 00745,L6,2.21,Found,2000,-79.68333,155.75
Meteorite Hills 00746,L5,20.41,Found,2000,-79.68333,155.75
Meteorite Hills 00747,CV3,5.04,Found,2000,-79.68333,155.75
Meteorite Hills 00748,H6,2.09,Found,2000,-79.68333,155.75
Meteorite Hills 00749,H6,12.43,Found,2000,-79.68333,155.75
Meteorite Hills 00750,LL6,32.9,Found,2000,-79.68333,155.75
Meteorite Hills 00751,H6,13.7,Found,2000,-79.68333,155.75
Meteorite Hills 00752,H6,6.35,Found,2000,-79.68333,155.75
Meteorite Hills 00753,L5,7.5,Found,2000,-79.68333,155.75
Meteorite Hills 00754,L6,4.19,Found,2000,-79.68333,155.75
Meteorite Hills 00755,H6,4.09,Found,2000,-79.68333,155.75
Meteorite Hills 00756,H6,1.42,Found,2000,-79.68333,155.75
Meteorite Hills 00757,H6,8.42,Found,2000,-79.68333,155.75
Meteorite Hills 00758,LL6,3.03,Found,2000,-79.68333,155.75
Meteorite Hills 00759,LL5,8.3,Found,2000,-79.68333,155.75
Meteorite Hills 00760,LL6,10.12,Found,2000,-79.68333,155.75
Meteorite Hills 00761,CV3,5.98,Found,2000,-79.68333,155.75
Meteorite Hills 00762,L5,24.19,Found,2000,-79.68333,155.75
Meteorite Hills 00763,L5,0.22,Found,2000,-79.68333,155.75
Meteorite Hills 00764,L5,3.38,Found,2000,-79.68333,155.75
Meteorite Hills 00765,L5,12.48,Found,2000,-79.68333,155.75
Meteorite Hills 00766,L6,15.66,Found,2000,-79.68333,155.75
Meteorite Hills 00767,LL5,16.01,Found,2000,-79.68333,155.75
Meteorite Hills 00768,L5,8.1,Found,2000,-79.68333,155.75
Meteorite Hills 00769,L5,37.06,Found,2000,-79.68333,155.75
Meteorite Hills 00770,L5,33.02,Found,2000,-79.68333,155.75
Meteorite Hills 00771,LL5,36.63,Found,2000,-79.68333,155.75
Meteorite Hills 00772,LL5,5.93,Found,2000,-79.68333,155.75
Meteorite Hills 00773,H5,14,Found,2000,-79.68333,155.75
Meteorite Hills 00774,L5,26.93,Found,2000,-79.68333,155.75
Meteorite Hills 00775,LL6,24.2,Found,2000,-79.68333,155.75
Meteorite Hills 00776,L6,7.62,Found,2000,-79.68333,155.75
Meteorite Hills 00777,H6,62.77,Found,2000,-79.68333,155.75
Meteorite Hills 00778,H5,52.84,Found,2000,-79.68333,155.75
Meteorite Hills 00779,H5,32.59,Found,2000,-79.68333,155.75
Meteorite Hills 00780,H5,15.42,Found,2000,-79.68333,155.75
Meteorite Hills 00781,CM2,5.36,Found,2000,-79.68333,155.75
Meteorite Hills 00782,H6,10.59,Found,2000,-79.68333,155.75
Meteorite Hills 00783,EH4,26.25,Found,2000,-79.68333,155.75
Meteorite Hills 00784,H4,7.51,Found,2000,-79.68333,155.75
Meteorite Hills 00785,L5,21.25,Found,2000,-79.68333,155.75
Meteorite Hills 00786,L5,15.63,Found,2000,-79.68333,155.75
Meteorite Hills 00787,H6,38.11,Found,2000,-79.68333,155.75
Meteorite Hills 00788,L5,35.27,Found,2000,-79.68333,155.75
Meteorite Hills 00789,LL6,13.85,Found,2000,-79.68333,155.75
Meteorite Hills 00790,L5,35.78,Found,2000,-79.68333,155.75
Meteorite Hills 00791,L5,9.89,Found,2000,-79.68333,155.75
Meteorite Hills 00792,L5,49.59,Found,2000,-79.68333,155.75
Meteorite Hills 00793,H6,40.05,Found,2000,-79.68333,155.75
Meteorite Hills 00794,LL6,60.88,Found,2000,-79.68333,155.75
Meteorite Hills 00795,H6,41.7,Found,2000,-79.68333,155.75
Meteorite Hills 00796,L5,44.7,Found,2000,-79.68333,155.75
Meteorite Hills 00797,LL6,44.57,Found,2000,-79.68333,155.75
Meteorite Hills 00798,H6,28.1,Found,2000,-79.68333,155.75
Meteorite Hills 00799,L5,51.42,Found,2000,-79.68333,155.75
Meteorite Hills 00800,Howardite,1.72,Found,2000,-79.68333,155.75
Meteorite Hills 00801,LL6,37.23,Found,2000,-79.68333,155.75
Meteorite Hills 00802,H6,81.2,Found,2000,-79.68333,155.75
Meteorite Hills 00803,L5,15.41,Found,2000,-79.68333,155.75
Meteorite Hills 00804,LL6,19.35,Found,2000,-79.68333,155.75
Meteorite Hills 00805,H6,46.5,Found,2000,-79.68333,155.75
Meteorite Hills 00806,L5,13.62,Found,2000,-79.68333,155.75
Meteorite Hills 00807,LL6,38.57,Found,2000,-79.68333,155.75
Meteorite Hills 00808,LL6,30.69,Found,2000,-79.68333,155.75
Meteorite Hills 00809,LL6,35.89,Found,2000,-79.68333,155.75
Meteorite Hills 00810,CM2,5.91,Found,2000,-79.68333,155.75
Meteorite Hills 00811,LL6,8.8,Found,2000,-79.68333,159.75
Meteorite Hills 00812,"Iron, IIIAB",4.96,Found,2000,-79.68333,155.75
Meteorite Hills 00813,H5,8.6,Found,2000,-79.68333,159.75
Meteorite Hills 00814,LL4,5.2,Found,2000,-79.68333,159.75
Meteorite Hills 00815,LL6,67.1,Found,2000,-79.68333,159.75
Meteorite Hills 00816,H6,54.7,Found,2000,-79.68333,159.75
Meteorite Hills 00817,H5,52.6,Found,2000,-79.68333,159.75
Meteorite Hills 00818,LL6,21.2,Found,2000,-79.68333,159.75
Meteorite Hills 00819,L5,58.6,Found,2000,-79.68333,159.75
Meteorite Hills 00820,LL6,32.68,Found,2000,-79.68333,155.75
Meteorite Hills 00821,H6,18.14,Found,2000,-79.68333,155.75
Meteorite Hills 00822,L5,5.97,Found,2000,-79.68333,155.75
Meteorite Hills 00823,LL5,21.02,Found,2000,-79.68333,155.75
Meteorite Hills 00824,H5,50.92,Found,2000,-79.68333,155.75
Meteorite Hills 00825,L5,40.35,Found,2000,-79.68333,155.75
Meteorite Hills 00826,LL6,38.11,Found,2000,-79.68333,155.75
Meteorite Hills 00827,LL5,6.96,Found,2000,-79.68333,155.75
Meteorite Hills 00828,LL5,2.78,Found,2000,-79.68333,155.75
Meteorite Hills 00829,L6,13.91,Found,2000,-79.68333,155.75
Meteorite Hills 00830,H6,36.5,Found,2000,-79.68333,159.75
Meteorite Hills 00831,LL4,19.2,Found,2000,-79.68333,159.75
Meteorite Hills 00832,H6,30.9,Found,2000,-79.68333,159.75
Meteorite Hills 00833,H6,24.4,Found,2000,-79.68333,159.75
Meteorite Hills 00834,"Iron, IIIAB",7.05,Found,2000,-79.68333,155.75
Meteorite Hills 00835,LL5,36.5,Found,2000,-79.68333,159.75
Meteorite Hills 00836,H5,29.1,Found,2000,-79.68333,159.75
Meteorite Hills 00837,H6,14.8,Found,2000,-79.68333,159.75
Meteorite Hills 00838,LL5,12.6,Found,2000,-79.68333,159.75
Meteorite Hills 00839,L4,26.3,Found,2000,-79.68333,159.75
Meteorite Hills 00840,H5,10.5,Found,2000,-79.68333,159.75
Meteorite Hills 00841,L6,6.4,Found,2000,-79.68333,159.75
Meteorite Hills 00842,H6,20.3,Found,2000,-79.68333,159.75
Meteorite Hills 00843,LL6,15.5,Found,2000,-79.68333,159.75
Meteorite Hills 00844,L4,21,Found,2000,-79.68333,159.75
Meteorite Hills 00845,L5,5.8,Found,2000,-79.68333,159.75
Meteorite Hills 00846,L5,18.4,Found,2000,-79.68333,159.75
Meteorite Hills 00847,LL5,38.3,Found,2000,-79.68333,159.75
Meteorite Hills 00848,H6,14.1,Found,2000,-79.68333,159.75
Meteorite Hills 00849,H6,12.4,Found,2000,-79.68333,159.75
Meteorite Hills 00850,LL6,31.8,Found,2000,-79.68333,159.75
Meteorite Hills 00851,LL6,44.8,Found,2000,-79.68333,159.75
Meteorite Hills 00852,H6,9.4,Found,2000,-79.68333,159.75
Meteorite Hills 00853,L5,7.9,Found,2000,-79.68333,159.75
Meteorite Hills 00854,H6,10.4,Found,2000,-79.68333,159.75
Meteorite Hills 00855,Diogenite,9.09,Found,2000,-79.68333,155.75
Meteorite Hills 00856,L6,38.9,Found,2000,-79.68333,159.75
Meteorite Hills 00857,LL6,21.7,Found,2000,-79.68333,159.75
Meteorite Hills 00858,L5,37.1,Found,2000,-79.68333,159.75
Meteorite Hills 00859,"Iron, IIIAB",33.9,Found,2000,-79.68333,155.75
Meteorite Hills 00860,H6,14.4,Found,2000,-79.68333,159.75
Meteorite Hills 00861,LL5,17.5,Found,2000,-79.68333,159.75
Meteorite Hills 00862,H6,2.2,Found,2000,-79.68333,159.75
Meteorite Hills 00863,H6,46.1,Found,2000,-79.68333,159.75
Meteorite Hills 00864,"Iron, IIIAB",38.03,Found,2000,-79.68333,155.75
Meteorite Hills 00865,H6,14.7,Found,2000,-79.68333,159.75
Meteorite Hills 00866,L5,58.1,Found,2000,-79.68333,159.75
Meteorite Hills 00867,H5,21.3,Found,2000,-79.68333,159.75
Meteorite Hills 00868,LL5,17.9,Found,2000,-79.68333,159.75
Meteorite Hills 00869,H6,13.6,Found,2000,-79.68333,159.75
Meteorite Hills 00870,H6,24.8,Found,2000,-79.68333,159.75
Meteorite Hills 00871,LL5,23.3,Found,2000,-79.68333,159.75
Meteorite Hills 00872,H6,14.3,Found,2000,-79.68333,159.75
Meteorite Hills 00873,H6,23.4,Found,2000,-79.68333,159.75
Meteorite Hills 00874,H6,17.1,Found,2000,-79.68333,159.75
Meteorite Hills 00875,H5,12.3,Found,2000,-79.68333,159.75
Meteorite Hills 00876,H6,22.1,Found,2000,-79.68333,159.75
Meteorite Hills 00877,L5,28.7,Found,2000,-79.68333,159.75
Meteorite Hills 00878,H6,13.8,Found,2000,-79.68333,159.75
Meteorite Hills 00879,H6,26.4,Found,2000,-79.68333,159.75
Meteorite Hills 00880,L5,13.07,Found,2000,-79.68333,155.75
Meteorite Hills 00881,H6,23.83,Found,2000,-79.68333,155.75
Meteorite Hills 00882,LL6,36.33,Found,2000,-79.68333,155.75
Meteorite Hills 00883,LL6,40.61,Found,2000,-79.68333,155.75
Meteorite Hills 00884,H6,9.4,Found,2000,-79.68333,155.75
Meteorite Hills 00885,L5,30.99,Found,2000,-79.68333,155.75
Meteorite Hills 00886,LL6,8.75,Found,2000,-79.68333,155.75
Meteorite Hills 00887,H6,19.16,Found,2000,-79.68333,155.75
Meteorite Hills 00888,L5,21.66,Found,2000,-79.68333,155.75
Meteorite Hills 00889,LL6,36.12,Found,2000,-79.68333,155.75
Meteorite Hills 00890,L5,37.63,Found,2000,-79.68333,155.75
Meteorite Hills 00891,H6,1.43,Found,2000,-79.68333,155.75
Meteorite Hills 00892,LL5,25.53,Found,2000,-79.68333,155.75
Meteorite Hills 00893,L5,4.99,Found,2000,-79.68333,155.75
Meteorite Hills 00894,H6,15.08,Found,2000,-79.68333,155.75
Meteorite Hills 00895,H6,17.97,Found,2000,-79.68333,155.75
Meteorite Hills 00896,L5,20.75,Found,2000,-79.68333,155.75
Meteorite Hills 00897,L5,20.94,Found,2000,-79.68333,155.75
Meteorite Hills 00898,H6,23.28,Found,2000,-79.68333,155.75
Meteorite Hills 00899,H5,18.01,Found,2000,-79.68333,155.75
Meteorite Hills 00900,L5,23.7,Found,2000,-79.68333,155.75
Meteorite Hills 00901,H6,6.96,Found,2000,-79.68333,155.75
Meteorite Hills 00902,H6,20.95,Found,2000,-79.68333,155.75
Meteorite Hills 00903,H5,21.82,Found,2000,-79.68333,155.75
Meteorite Hills 00904,L5,44.95,Found,2000,-79.68333,155.75
Meteorite Hills 00905,"Iron, IIIAB",3.53,Found,2000,-79.68333,155.75
Meteorite Hills 00906,H5,7.89,Found,2000,-79.68333,155.75
Meteorite Hills 00907,LL6,39,Found,2000,-79.68333,155.75
Meteorite Hills 00908,L5,13.05,Found,2000,-79.68333,155.75
Meteorite Hills 00909,H5,7.44,Found,2000,-79.68333,155.75
Meteorite Hills 00910,LL6,5.06,Found,2000,-79.68333,155.75
Meteorite Hills 00911,H6,33.48,Found,2000,-79.68333,155.75
Meteorite Hills 00912,H6,27.62,Found,2000,-79.68333,155.75
Meteorite Hills 00913,H6,17.72,Found,2000,-79.68333,155.75
Meteorite Hills 00914,LL6,12.95,Found,2000,-79.68333,155.75
Meteorite Hills 00915,LL6,11.43,Found,2000,-79.68333,155.75
Meteorite Hills 00916,H6,15.29,Found,2000,-79.68333,155.75
Meteorite Hills 00917,LL5,43.93,Found,2000,-79.68333,155.75
Meteorite Hills 00918,L5,15.03,Found,2000,-79.68333,155.75
Meteorite Hills 00919,LL6,7.41,Found,2000,-79.68333,155.75
Meteorite Hills 00920,H5,30,Found,2000,-79.68333,159.75
Meteorite Hills 00921,H4,10.2,Found,2000,-79.68333,159.75
Meteorite Hills 00922,H5,13.9,Found,2000,-79.68333,159.75
Meteorite Hills 00923,H6,13.4,Found,2000,-79.68333,159.75
Meteorite Hills 00924,H5,18.3,Found,2000,-79.68333,159.75
Meteorite Hills 00925,H5,11.6,Found,2000,-79.68333,159.75
Meteorite Hills 00926,H6,25.3,Found,2000,-79.68333,159.75
Meteorite Hills 00927,H6,15.2,Found,2000,-79.68333,159.75
Meteorite Hills 00928,H6,29,Found,2000,-79.68333,159.75
Meteorite Hills 00929,H5,6.2,Found,2000,-79.68333,159.75
Meteorite Hills 00930,H5,17.2,Found,2000,-79.68333,159.75
Meteorite Hills 00931,L6,6.9,Found,2000,-79.68333,159.75
Meteorite Hills 00932,LL6,12.5,Found,2000,-79.68333,159.75
Meteorite Hills 00933,L5,21.4,Found,2000,-79.68333,159.75
Meteorite Hills 00934,H6,30.3,Found,2000,-79.68333,159.75
Meteorite Hills 00935,LL6,3.3,Found,2000,-79.68333,159.75
Meteorite Hills 00936,LL6,4.8,Found,2000,-79.68333,159.75
Meteorite Hills 00937,H6,22.1,Found,2000,-79.68333,159.75
Meteorite Hills 00938,H6,45.9,Found,2000,-79.68333,159.75
Meteorite Hills 00939,H6,4.8,Found,2000,-79.68333,159.75
Meteorite Hills 00940,H4,50.8,Found,2000,-79.68333,159.75
Meteorite Hills 00941,H6,38.6,Found,2000,-79.68333,159.75
Meteorite Hills 00942,LL6,68.3,Found,2000,-79.68333,159.75
Meteorite Hills 00943,H6,22.3,Found,2000,-79.68333,159.75
Meteorite Hills 00944,L4,19.07,Found,2000,-79.68333,155.75
Meteorite Hills 00945,LL5,20.2,Found,2000,-79.68333,159.75
Meteorite Hills 00946,L5,5.1,Found,2000,-79.68333,159.75
Meteorite Hills 00947,H6,91.7,Found,2000,-79.68333,159.75
Meteorite Hills 00948,L5,24.2,Found,2000,-79.68333,159.75
Meteorite Hills 00949,LL6,33.6,Found,2000,-79.68333,159.75
Meteorite Hills 00950,LL5,7.8,Found,2000,-79.68333,159.75
Meteorite Hills 00951,EL6,25,Found,2000,-79.68333,159.75
Meteorite Hills 00952,L5,12.6,Found,2000,-79.68333,159.75
Meteorite Hills 00953,L4,30.5,Found,2000,-79.68333,159.75
Meteorite Hills 00954,LL6,47.9,Found,2000,-79.68333,159.75
Meteorite Hills 00955,L5,7.8,Found,2000,-79.68333,159.75
Meteorite Hills 00956,H6,50.8,Found,2000,-79.68333,159.75
Meteorite Hills 00957,LL5,26,Found,2000,-79.68333,159.75
Meteorite Hills 00958,L5,7,Found,2000,-79.68333,159.75
Meteorite Hills 00959,LL6,51.4,Found,2000,-79.68333,159.75
Meteorite Hills 00960,H6,44.9,Found,2000,-79.68333,159.75
Meteorite Hills 00961,LL5,25.4,Found,2000,-79.68333,159.75
Meteorite Hills 00962,H5,46.8,Found,2000,-79.68333,159.75
Meteorite Hills 00963,LL6,19.7,Found,2000,-79.68333,159.75
Meteorite Hills 00964,L5,8.5,Found,2000,-79.68333,159.75
Meteorite Hills 00965,H6,28.1,Found,2000,-79.68333,159.75
Meteorite Hills 00966,LL5,20.2,Found,2000,-79.68333,159.75
Meteorite Hills 00967,LL6,69.7,Found,2000,-79.68333,159.75
Meteorite Hills 00968,L4,9.63,Found,2000,-79.68333,155.75
